Entry	Entry name	Status	Protein names	Gene names	Organism	Length
B7MLC3	FUCI_ECO45	reviewed	L-fucose isomerase (EC 5.3.1.25) (6-deoxy-L-galactose isomerase) (FucIase)	fucI ECS88_3071	Escherichia coli O45:K1 (strain S88 / ExPEC)	591
P43796	GLGC_HAEIN	reviewed	Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27) (ADP-glucose pyrophosphorylase) (ADPGlc PPase) (ADP-glucose synthase)	glgC HI_1359	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	437
B7M2J4	GLGX_ECO8A	reviewed	Glycogen debranching enzyme (EC 3.2.1.196) (Limit dextrin alpha-1,6-maltotetraose-hydrolase)	glgX ECIAI1_3577	Escherichia coli O8 (strain IAI1)	657
Q43727	G6PD1_ARATH	reviewed	Glucose-6-phosphate 1-dehydrogenase 1, chloroplastic (AtG6PD1) (G6PDH1) (EC 1.1.1.49)	G6PD1 APG1 At5g35790 MIK22.2 MWP19.3	Arabidopsis thaliana (Mouse-ear cress)	576
B4T868	GLGC_SALHS	reviewed	Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27) (ADP-glucose pyrophosphorylase) (ADPGlc PPase) (ADP-glucose synthase)	glgC SeHA_C3845	Salmonella heidelberg (strain SL476)	431
Q28MN2	GLGB_JANSC	reviewed	1,4-alpha-glucan branching enzyme GlgB (EC 2.4.1.18) (1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase) (Alpha-(1->4)-glucan branching enzyme) (Glycogen branching enzyme) (BE)	glgB Jann_3113	Jannaschia sp. (strain CCS1)	701
B7MLC5	FUCM_ECO45	reviewed	L-fucose mutarotase (EC 5.1.3.29) (Fucose 1-epimerase) (Type-2 mutarotase)	fucU ECS88_3073	Escherichia coli O45:K1 (strain S88 / ExPEC)	140
Q920N9	DCXR_CAVPO	reviewed	L-xylulose reductase (XR) (EC 1.1.1.10) (Dicarbonyl/L-xylulose reductase) (Protein P26h)	DCXR GLB	Cavia porcellus (Guinea pig)	244
Q1JP75	DCXR_BOVIN	reviewed	L-xylulose reductase (XR) (EC 1.1.1.10) (Dicarbonyl/L-xylulose reductase)	DCXR	Bos taurus (Bovine)	244
Q8K9M2	G6PD_BUCAP	reviewed	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	zwf BUsg_312	Buchnera aphidicola subsp. Schizaphis graminum (strain Sg)	490
B0VT80	F16PA_ACIBS	reviewed	Fructose-1,6-bisphosphatase class 1 (FBPase class 1) (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase class 1)	fbp ABSDF0905	Acinetobacter baumannii (strain SDF)	323
A8A3T9	FUCM_ECOHS	reviewed	L-fucose mutarotase (EC 5.1.3.29) (Fucose 1-epimerase) (Type-2 mutarotase)	fucU EcHS_A2948	Escherichia coli O9:H4 (strain HS)	140
P12646	G6PD_DROME	reviewed	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49) (Zwischenferment)	Zw G6PD CG12529	Drosophila melanogaster (Fruit fly)	524
A3Q396	GLGB_MYCSJ	reviewed	1,4-alpha-glucan branching enzyme GlgB (EC 2.4.1.18) (1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase) (Alpha-(1->4)-glucan branching enzyme) (Glycogen branching enzyme) (BE)	glgB Mjls_3847	Mycobacterium sp. (strain JLS)	759
A6TD85	FUCM_KLEP7	reviewed	L-fucose mutarotase (EC 5.1.3.29) (Fucose 1-epimerase) (Type-2 mutarotase)	fucU KPN78578_30950 KPN_03155	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)	140
Q0A5B1	F16PA_ALKEH	reviewed	Fructose-1,6-bisphosphatase class 1 (FBPase class 1) (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase class 1)	fbp Mlg_2636	Alkalilimnicola ehrlichii (strain ATCC BAA-1101 / DSM 17681 / MLHE-1)	333
Q5P7F8	F16PA_AROAE	reviewed	Fructose-1,6-bisphosphatase class 1 (FBPase class 1) (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase class 1)	fbp AZOSEA06310 ebA1191	Aromatoleum aromaticum (strain EbN1) (Azoarcus sp. (strain EbN1))	333
Q8FBA7	FSAB_ECOL6	reviewed	Fructose-6-phosphate aldolase 2 (EC 4.1.2.-)	fsaB talC c4905	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)	220
Q8GKS1	F16PA_BRADU	reviewed	Fructose-1,6-bisphosphatase class 1 (FBPase class 1) (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase class 1)	fbp blr2581	Bradyrhizobium diazoefficiens (strain JCM 10833 / IAM 13628 / NBRC 14792 / USDA 110)	345
Q1QNB1	GLGB_NITHX	reviewed	1,4-alpha-glucan branching enzyme GlgB (EC 2.4.1.18) (1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase) (Alpha-(1->4)-glucan branching enzyme) (Glycogen branching enzyme) (BE)	glgB Nham_1464	Nitrobacter hamburgensis (strain DSM 10229 / NCIMB 13809 / X14)	716
B4TUJ9	FUCM_SALSV	reviewed	L-fucose mutarotase (EC 5.1.3.29) (Fucose 1-epimerase) (Type-2 mutarotase)	fucU SeSA_A3140	Salmonella schwarzengrund (strain CVM19633)	140
C0Q463	FSA_SALPC	reviewed	Fructose-6-phosphate aldolase (EC 4.1.2.-)	fsa SPC_4219	Salmonella paratyphi C (strain RKS4594)	220
Q7V299	GLGB_PROMP	reviewed	1,4-alpha-glucan branching enzyme GlgB (EC 2.4.1.18) (1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase) (Alpha-(1->4)-glucan branching enzyme) (Glycogen branching enzyme) (BE)	glgB PMM0584	Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4)	754
P48828	G6PD_KLULA	reviewed	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	ZWF KLLA0D19855g	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) (Yeast) (Candida sphaerica)	497
Q31XI7	FUCM_SHIBS	reviewed	L-fucose mutarotase (EC 5.1.3.29) (Fucose 1-epimerase) (Type-2 mutarotase)	fucU SBO_2687	Shigella boydii serotype 4 (strain Sb227)	140
Q4ZTJ2	GLGB_PSEU2	reviewed	1,4-alpha-glucan branching enzyme GlgB (EC 2.4.1.18) (1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase) (Alpha-(1->4)-glucan branching enzyme) (Glycogen branching enzyme) (BE)	glgB Psyr_2491	Pseudomonas syringae pv. syringae (strain B728a)	741
Q3YW93	GLGB_SHISS	reviewed	1,4-alpha-glucan branching enzyme GlgB (EC 2.4.1.18) (1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase) (Alpha-(1->4)-glucan branching enzyme) (Glycogen branching enzyme) (BE)	glgB SSON_3672	Shigella sonnei (strain Ss046)	728
A4YGA7	GLCDH_METS5	reviewed	Glucose 1-dehydrogenase (GDH) (GlcDH) (EC 1.1.1.47)	gdh Msed_1301	Metallosphaera sedula (strain ATCC 51363 / DSM 5348 / JCM 9185 / NBRC 15509 / TH2)	358
Q703W7	GLCDH_THETK	reviewed	Glucose 1-dehydrogenase (GDH) (GlcDH) (EC 1.1.1.47)	gdh TTX_0329	Thermoproteus tenax (strain ATCC 35583 / DSM 2078 / JCM 9277 / NBRC 100435 / Kra 1)	347
Q9KNV6	GPH_VIBCH	reviewed	Phosphoglycolate phosphatase (PGP) (PGPase) (EC 3.1.3.18)	gph VC_2624	Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961)	226
P13226	GALE_STRLI	reviewed	UDP-glucose 4-epimerase (EC 5.1.3.2) (Galactowaldenase) (UDP-galactose 4-epimerase)	galE	Streptomyces lividans	329
B3H0J1	GLGB_ACTP7	reviewed	1,4-alpha-glucan branching enzyme GlgB (EC 2.4.1.18) (1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase) (Alpha-(1->4)-glucan branching enzyme) (Glycogen branching enzyme) (BE)	glgB APP7_0351	Actinobacillus pleuropneumoniae serotype 7 (strain AP76)	777
Q96C23	GALM_HUMAN	reviewed	Aldose 1-epimerase (EC 5.1.3.3) (Galactose mutarotase)	GALM BLOCK25	Homo sapiens (Human)	342
Q5DZB8	GLGB_ALIF1	reviewed	1,4-alpha-glucan branching enzyme GlgB (EC 2.4.1.18) (1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase) (Alpha-(1->4)-glucan branching enzyme) (Glycogen branching enzyme) (BE)	glgB VF_A0808	Aliivibrio fischeri (strain ATCC 700601 / ES114) (Vibrio fischeri)	715
P30521	GLGC_NOSS1	reviewed	Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27) (ADP-glucose pyrophosphorylase) (ADPGlc PPase) (ADP-glucose synthase)	glgC agp all4645	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576)	429
A8F3W8	GLGC_PSELT	reviewed	Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27) (ADP-glucose pyrophosphorylase) (ADPGlc PPase) (ADP-glucose synthase)	glgC Tlet_0282	Pseudothermotoga lettingae (strain ATCC BAA-301 / DSM 14385 / NBRC 107922 / TMO) (Thermotoga lettingae)	420
D2PT98	FGD_KRIFD	reviewed	F420-dependent glucose-6-phosphate dehydrogenase (FGD) (G6PD) (EC 1.1.98.2)	fgd Kfla_0290	Kribbella flavida (strain DSM 17836 / JCM 10339 / NBRC 14399)	334
Q1R5J4	GLGB_ECOUT	reviewed	1,4-alpha-glucan branching enzyme GlgB (EC 2.4.1.18) (1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase) (Alpha-(1->4)-glucan branching enzyme) (Glycogen branching enzyme) (BE)	glgB UTI89_C3941	Escherichia coli (strain UTI89 / UPEC)	728
A4Y4U6	GLGC_SHEPC	reviewed	Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27) (ADP-glucose pyrophosphorylase) (ADPGlc PPase) (ADP-glucose synthase)	glgC Sputcn32_1251	Shewanella putrefaciens (strain CN-32 / ATCC BAA-453)	420
B3R3R6	F16A1_CUPTR	reviewed	Fructose-1,6-bisphosphatase class 1 1 (FBPase class 1 1) (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase class 1 1)	fbp1 RALTA_A0983	Cupriavidus taiwanensis (strain DSM 17343 / BCRC 17206 / CIP 107171 / LMG 19424 / R1) (Ralstonia taiwanensis (strain LMG 19424))	338
A3CM02	GLGC_STRSV	reviewed	Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27) (ADP-glucose pyrophosphorylase) (ADPGlc PPase) (ADP-glucose synthase)	glgC SSA_0776	Streptococcus sanguinis (strain SK36)	380
Q836N8	GALT_ENTFA	reviewed	Galactose-1-phosphate uridylyltransferase (Gal-1-P uridylyltransferase) (EC 2.7.7.12) (UDP-glucose--hexose-1-phosphate uridylyltransferase)	galT EF_1071	Enterococcus faecalis (strain ATCC 700802 / V583)	497
P09608	GAL1_KLULA	reviewed	Galactokinase (EC 2.7.1.6) (Galactose kinase)	GAL1 KLLA0F08393g	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) (Yeast) (Candida sphaerica)	503
C1CEA8	GLGC_STRZJ	reviewed	Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27) (ADP-glucose pyrophosphorylase) (ADPGlc PPase) (ADP-glucose synthase)	glgC SPJ_1059	Streptococcus pneumoniae (strain JJA)	380
P9WK23	MALQ_MYCTU	reviewed	4-alpha-glucanotransferase (EC 2.4.1.25) (Amylomaltase) (Disproportionating enzyme) (D-enzyme)	malQ Rv1781c MTV049.03c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	724
A1A278	MANA_BIFAA	reviewed	Mannan endo-1,4-beta-mannosidase (EC 3.2.1.78) (Beta-mannanase) (Mannanase 26A) (Man26A) (Mannanase A) (ManA)	BAD_1030	Bifidobacterium adolescentis (strain ATCC 15703 / DSM 20083 / NCTC 11814 / E194a)	1002
C6DQZ2	MAK_MYCTK	reviewed	Maltokinase (MaK) (EC 2.7.1.175) (Maltose-1-phosphate synthase)	mak TBMG_00128	Mycobacterium tuberculosis (strain KZN 1435 / MDR)	455
A8EVR4	HLDE_ARCB4	reviewed	Bifunctional protein HldE [Includes: D-beta-D-heptose 7-phosphate kinase (EC 2.7.1.167) (D-beta-D-heptose 7-phosphotransferase) (D-glycero-beta-D-manno-heptose-7-phosphate kinase); D-beta-D-heptose 1-phosphate adenylyltransferase (EC 2.7.7.70) (D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase)]	hldE Abu_1797	Arcobacter butzleri (strain RM4018)	476
Q5SH28	BE_THET8	reviewed	1,4-alpha-glucan branching enzyme TTHA1902 (EC 2.4.1.18) (1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase) (Alpha-(1->4)-glucan branching enzyme) (Branching enzyme) (BE)	TTHA1902 TT1467	Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)	520
A2QN74	BTGC_ASPNC	reviewed	Putative glucan endo-1,3-beta-glucosidase btgC (EC 3.2.1.39) (Endo-1,3-beta-glucanase btgC) (Laminarinase btgC)	btgC An07g04650	Aspergillus niger (strain CBS 513.88 / FGSC A1513)	684
Q5AWD4	BGLM_EMENI	reviewed	Probable beta-glucosidase M (EC 3.2.1.21) (Beta-D-glucoside glucohydrolase M) (Cellobiase M) (Gentiobiase M)	bglM AN7396	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans)	772
B0YB65	BGLL_ASPFC	reviewed	Probable beta-glucosidase L (EC 3.2.1.21) (Beta-D-glucoside glucohydrolase L) (Cellobiase L) (Gentiobiase L)	bglL AFUB_091720	Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)	739
B0Y0I4	BXLB_ASPFC	reviewed	Probable exo-1,4-beta-xylosidase bxlB (EC 3.2.1.37) (1,4-beta-D-xylan xylohydrolase bxlB) (Beta-xylosidase bxlB) (Xylobiase bxlB)	bxlB AFUB_046310	Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)	771
Q8H0B2	ARAE3_ORYSJ	reviewed	Probable UDP-arabinose 4-epimerase 3 (EC 5.1.3.5) (OsUEL-3) (UDP-D-xylose 4-epimerase 3) (UDP-galactose 4-epimerase-like protein 3)	UEL-3 Os08g0129700 LOC_Os08g03570 P0582D05.120	Oryza sativa subsp. japonica (Rice)	406
B2ADA5	GH6D_PODAN	reviewed	Probable exoglucanase GH6D (EC 3.2.1.-)	GH6D Pa_4_550 PODANS_4_550	Podospora anserina (strain S / ATCC MYA-4624 / DSM 980 / FGSC 10383) (Pleurage anserina)	429
B4SDN7	F16PA_PELPB	reviewed	Fructose-1,6-bisphosphatase class 1 (FBPase class 1) (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase class 1)	fbp Ppha_2207	Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1)	333
Q88RS0	GMHBB_PSEPK	reviewed	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase (EC 3.1.3.82) (D,D-heptose 1,7-bisphosphate phosphatase) (HBP phosphatase)	gmhB PP_0059	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / NCIMB 11950 / KT2440)	175
B7L270	F16PA_METC4	reviewed	Fructose-1,6-bisphosphatase class 1 (FBPase class 1) (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase class 1)	fbp Mchl_0943	Methylobacterium extorquens (strain CM4 / NCIMB 13688) (Methylorubrum extorquens)	348
Q7N8M1	GMHBB_PHOLL	reviewed	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase (EC 3.1.3.82) (D,D-heptose 1,7-bisphosphate phosphatase) (HBP phosphatase)	gmhB1 plu0698	Photorhabdus luminescens subsp. laumondii (strain DSM 15139 / CIP 105565 / TT01)	188
B1Z939	F16PA_METPB	reviewed	Fructose-1,6-bisphosphatase class 1 (FBPase class 1) (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase class 1)	fbp Mpop_0919	Methylobacterium populi (strain ATCC BAA-705 / NCIMB 13946 / BJ001) (Methylorubrum populi)	348
B8NPT0	FAEB2_ASPFN	reviewed	Probable feruloyl esterase B-2 (EC 3.1.1.73) (Ferulic acid esterase B-2) (FAEB-2)	faeB-2 AFLA_001440	Aspergillus flavus (strain ATCC 200026 / FGSC A1120 / NRRL 3357 / JCM 12722 / SRRC 167)	521
P0A0Y6	GMHA_NEIMB	reviewed	Phosphoheptose isomerase (EC 5.3.1.28) (Sedoheptulose 7-phosphate isomerase)	gmhA lpcA NMB2090	Neisseria meningitidis serogroup B (strain MC58)	197
A5UEJ2	GLGB_HAEIG	reviewed	1,4-alpha-glucan branching enzyme GlgB (EC 2.4.1.18) (1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase) (Alpha-(1->4)-glucan branching enzyme) (Glycogen branching enzyme) (BE)	glgB CGSHiGG_00440	Haemophilus influenzae (strain PittGG)	730
O14137	G6PD3_SCHPO	reviewed	Probable glucose-6-phosphate 1-dehydrogenase C7.13c (G6PD) (EC 1.1.1.49)	SPAC3C7.13c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	473
B7NVV2	FUCM_ECO7I	reviewed	L-fucose mutarotase (EC 5.1.3.29) (Fucose 1-epimerase) (Type-2 mutarotase)	fucU ECIAI39_3226	Escherichia coli O7:K1 (strain IAI39 / ExPEC)	140
B1LQZ8	FUCM_ECOSM	reviewed	L-fucose mutarotase (EC 5.1.3.29) (Fucose 1-epimerase) (Type-2 mutarotase)	fucU EcSMS35_2945	Escherichia coli (strain SMS-3-5 / SECEC)	140
P11410	G6PD_CYBJA	reviewed	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)		Cyberlindnera jadinii (Torula yeast) (Pichia jadinii)	495
B3ERE1	F16PA_AMOA5	reviewed	Fructose-1,6-bisphosphatase class 1 (FBPase class 1) (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase class 1)	fbp Aasi_0370	Amoebophilus asiaticus (strain 5a2)	331
Q5E887	F16PA_ALIF1	reviewed	Fructose-1,6-bisphosphatase class 1 (FBPase class 1) (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase class 1)	fbp VF_0264	Aliivibrio fischeri (strain ATCC 700601 / ES114) (Vibrio fischeri)	336
P15588	G6PD_DIDVI	reviewed	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49) (Fragments)	G6PD	Didelphis virginiana (North American opossum) (Didelphis marsupialis virginiana)	191
B5F0U2	FSA_SALA4	reviewed	Fructose-6-phosphate aldolase (EC 4.1.2.-)	fsa SeAg_B4357	Salmonella agona (strain SL483)	220
Q2YB47	GLGB_NITMU	reviewed	1,4-alpha-glucan branching enzyme GlgB (EC 2.4.1.18) (1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase) (Alpha-(1->4)-glucan branching enzyme) (Glycogen branching enzyme) (BE)	glgB Nmul_A0717	Nitrosospira multiformis (strain ATCC 25196 / NCIMB 11849 / C 71)	746
Q6CZK0	GLGB_PECAS	reviewed	1,4-alpha-glucan branching enzyme GlgB (EC 2.4.1.18) (1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase) (Alpha-(1->4)-glucan branching enzyme) (Glycogen branching enzyme) (BE)	glgB ECA4151	Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672) (Erwinia carotovora subsp. atroseptica)	725
Q6MAB4	GLGB_PARUW	reviewed	1,4-alpha-glucan branching enzyme GlgB (EC 2.4.1.18) (1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase) (Alpha-(1->4)-glucan branching enzyme) (Glycogen branching enzyme) (BE)	glgB pc1761	Protochlamydia amoebophila (strain UWE25)	727
A6WKY2	GLGB_SHEB8	reviewed	1,4-alpha-glucan branching enzyme GlgB (EC 2.4.1.18) (1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase) (Alpha-(1->4)-glucan branching enzyme) (Glycogen branching enzyme) (BE)	glgB Shew185_1321	Shewanella baltica (strain OS185)	743
O33512	GPH_RHOCA	reviewed	Phosphoglycolate phosphatase (PGP) (PGPase) (EC 3.1.3.18)	cbbZ	Rhodobacter capsulatus (Rhodopseudomonas capsulata)	219
Q32BR2	HLDE_SHIDS	reviewed	Bifunctional protein HldE [Includes: D-beta-D-heptose 7-phosphate kinase (EC 2.7.1.167) (D-beta-D-heptose 7-phosphotransferase) (D-glycero-beta-D-manno-heptose-7-phosphate kinase); D-beta-D-heptose 1-phosphate adenylyltransferase (EC 2.7.7.70) (D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase)]	hldE SDY_3235	Shigella dysenteriae serotype 1 (strain Sd197)	477
Q8DT52	GLGB_STRMU	reviewed	1,4-alpha-glucan branching enzyme GlgB (EC 2.4.1.18) (1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase) (Alpha-(1->4)-glucan branching enzyme) (Glycogen branching enzyme) (BE)	glgB SMU_1539	Streptococcus mutans serotype c (strain ATCC 700610 / UA159)	628
Q4UVL3	GPH_XANC8	reviewed	Phosphoglycolate phosphatase (PGP) (PGPase) (EC 3.1.3.18)	XC_1847	Xanthomonas campestris pv. campestris (strain 8004)	221
Q7U646	GLGB_SYNPX	reviewed	1,4-alpha-glucan branching enzyme GlgB (EC 2.4.1.18) (1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase) (Alpha-(1->4)-glucan branching enzyme) (Glycogen branching enzyme) (BE)	glgB SYNW1494	Synechococcus sp. (strain WH8102)	775
Q4V0E2	GLGB1_XANC8	reviewed	1,4-alpha-glucan branching enzyme GlgB 1 (EC 2.4.1.18) (1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase 1) (Alpha-(1->4)-glucan branching enzyme 1) (Glycogen branching enzyme 1) (BE 1)	glgB1 XC_0143	Xanthomonas campestris pv. campestris (strain 8004)	724
D4AJR9	EGLX_ARTBC	reviewed	Endo-1,3(4)-beta-glucanase ARB_04519 (EC 3.2.1.6)	ARB_04519	Arthroderma benhamiae (strain ATCC MYA-4681 / CBS 112371) (Trichophyton mentagrophytes)	457
Q816G6	GLGB_BACCR	reviewed	1,4-alpha-glucan branching enzyme GlgB (EC 2.4.1.18) (1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase) (Alpha-(1->4)-glucan branching enzyme) (Glycogen branching enzyme) (BE)	glgB BC_4867	Bacillus cereus (strain ATCC 14579 / DSM 31 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NRRL B-3711)	645
B1IP33	GLGX_ECOLC	reviewed	Glycogen debranching enzyme (EC 3.2.1.196) (Limit dextrin alpha-1,6-maltotetraose-hydrolase)	glgX EcolC_0281	Escherichia coli (strain ATCC 8739 / DSM 1576 / Crooks)	657
Q729V5	GLGB_DESVH	reviewed	1,4-alpha-glucan branching enzyme GlgB (EC 2.4.1.18) (1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase) (Alpha-(1->4)-glucan branching enzyme) (Glycogen branching enzyme) (BE)	glgB DVU_2243	Desulfovibrio vulgaris (strain Hildenborough / ATCC 29579 / DSM 644 / NCIMB 8303)	640
Q91X44	GCKR_MOUSE	reviewed	Glucokinase regulatory protein (GKRP) (Glucokinase regulator)	Gckr	Mus musculus (Mouse)	587
A1DMT2	MANBA_NEOFI	reviewed	Beta-mannosidase A (EC 3.2.1.25) (Mannanase A) (Mannase A)	mndA NFIA_054490	Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / CBS 544.65 / FGSC A1164 / JCM 1740 / NRRL 181 / WB 181) (Aspergillus fischerianus)	930
A1TH50	MAK_MYCVP	reviewed	Maltokinase (MaK) (EC 2.7.1.175) (Maltose-1-phosphate synthase)	mak Mvan_5735	Mycobacterium vanbaalenii (strain DSM 7251 / PYR-1)	441
Q8Z289	GUN_SALTI	reviewed	Endoglucanase (EC 3.2.1.4) (Carboxymethylcellulase) (CMCase) (Cellulase) (Endo-1,4-beta-glucanase)	bcsZ STY4183 t3900	Salmonella typhi	369
Q8HXV2	INS_PONPY	reviewed	Insulin [Cleaved into: Insulin B chain; Insulin A chain]	INS	Pongo pygmaeus (Bornean orangutan)	110
Q8XLN7	HPRK_CLOPE	reviewed	HPr kinase/phosphorylase (HPrK/P) (EC 2.7.11.-) (EC 2.7.4.-) (HPr(Ser) kinase/phosphorylase)	hprK CPE1004	Clostridium perfringens (strain 13 / Type A)	307
Q00328	GUX1_COCCA	reviewed	Exoglucanase 1 (EC 3.2.1.91) (1,4-beta-cellobiohydrolase I) (Beta-glucancellobiohydrolase I) (Exocellobiohydrolase I) (Exoglucanase I)	CEL1	Cochliobolus carbonum (Maize leaf spot fungus) (Bipolaris zeicola)	456
C5D7Q0	HPRK_GEOSW	reviewed	HPr kinase/phosphorylase (HPrK/P) (EC 2.7.11.-) (EC 2.7.4.-) (HPr(Ser) kinase/phosphorylase)	hprK GWCH70_2987	Geobacillus sp. (strain WCH70)	311
D2PPM7	AIMA_KRIFD	reviewed	1,3-alpha-isomaltosidase (EC 3.2.1.204)	Kfla_1895	Kribbella flavida (strain DSM 17836 / JCM 10339 / NBRC 14399)	723
P31750	AKT1_MOUSE	reviewed	RAC-alpha serine/threonine-protein kinase (EC 2.7.11.1) (AKT1 kinase) (Protein kinase B) (PKB) (Protein kinase B alpha) (PKB alpha) (Proto-oncogene c-Akt) (RAC-PK-alpha) (Thymoma viral proto-oncogene)	Akt1 Akt Rac	Mus musculus (Mouse)	480
Q6D5T7	APSI_PECAS	reviewed	D-apiose isomerase (EC 5.3.1.-)	apsI ECA1953	Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672) (Erwinia carotovora subsp. atroseptica)	332
Q0W644	FAEHP_METAR	reviewed	Bifunctional enzyme Fae/Hps [Includes: 5,6,7,8-tetrahydromethanopterin hydro-lyase (EC 4.2.1.147) (Formaldehyde-activating enzyme) (Fae); 3-hexulose-6-phosphate synthase (HPS) (EC 4.1.2.43) (D-arabino-3-hexulose-6-phosphate formaldehyde lyase)]	fae-hps UNCMA_20390 RCIX775	Methanocella arvoryzae (strain DSM 22066 / NBRC 105507 / MRE50)	396
P0A6V1	GLGC_ECOLI	reviewed	Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27) (ADP-glucose pyrophosphorylase) (ADPGlc PPase) (ADP-glucose synthase)	glgC b3430 JW3393	Escherichia coli (strain K12)	431
A5U226	GLGB_MYCTA	reviewed	1,4-alpha-glucan branching enzyme GlgB (EC 2.4.1.18) (1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase) (Alpha-(1->4)-glucan branching enzyme) (Glycogen branching enzyme) (BE)	glgB MRA_1334	Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)	731
Q5PK58	FSA_SALPA	reviewed	Fructose-6-phosphate aldolase (EC 4.1.2.-)	fsa SPA3954	Salmonella paratyphi A (strain ATCC 9150 / SARB42)	220
