Entry	Entry name	Status	Protein names	Gene names	Organism	Length
P22616	CAT2_HAEIF	reviewed	Chloramphenicol acetyltransferase 2 (EC 2.3.1.28) (Chloramphenicol acetyltransferase II) (CAT-II)	cat-IIH	Haemophilus influenzae	213
P37321	BLE1_PSEAI	reviewed	Extended-spectrum beta-lactamase PER-1 (EC 3.5.2.6)	per1	Pseudomonas aeruginosa	308
B7VBN4	ARNB_PSEA8	reviewed	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.87) (UDP-(beta-L-threo-pentapyranosyl-4''-ulose diphosphate) aminotransferase) (UDP-Ara4O aminotransferase) (UDP-4-amino-4-deoxy-L-arabinose aminotransferase)	arnB PLES_14811	Pseudomonas aeruginosa (strain LESB58)	382
Q9I5U1	AMGK_PSEAE	reviewed	N-acetylmuramate/N-acetylglucosamine kinase (MurNAc/GlcNAc kinase) (EC 2.7.1.221) (Anomeric sugar kinase)	amgK PA0596	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	338
A0L0V9	MACB_SHESA	reviewed	Macrolide export ATP-binding/permease protein MacB (EC 3.6.3.-)	macB Shewana3_3455	Shewanella sp. (strain ANA-3)	656
Q89NX6	MACB_BRADU	reviewed	Macrolide export ATP-binding/permease protein MacB (EC 3.6.3.-)	macB bll3707	Bradyrhizobium diazoefficiens (strain JCM 10833 / IAM 13628 / NBRC 14792 / USDA 110)	653
Q5P6D5	MACB_AROAE	reviewed	Macrolide export ATP-binding/permease protein MacB (EC 3.6.3.-)	macB AZOSEA10010 ebA1848	Aromatoleum aromaticum (strain EbN1) (Azoarcus sp. (strain EbN1))	641
O25021	HCPE_HELPY	reviewed	Putative beta-lactamase HcpE (EC 3.5.2.6) (Cysteine-rich protein E)	hcpE HP_0235	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	355
Q06650	BLAC_STRCE	reviewed	Beta-lactamase (EC 3.5.2.6) (Penicillinase)	bla	Streptomyces cellulosae	311
P36556	BASR_SALTY	reviewed	Transcriptional regulatory protein BasR	basR parA pmrA STM4292	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	222
B5BCP7	ARNC_SALPK	reviewed	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase (EC 2.4.2.53) (Undecaprenyl-phosphate Ara4FN transferase) (Ara4FN transferase)	arnC SSPA0529	Salmonella paratyphi A (strain AKU_12601)	327
Q6GEA2	FOSB_STAAR	reviewed	Metallothiol transferase FosB (EC 2.5.1.-) (Fosfomycin resistance protein)	fosB SAR2419	Staphylococcus aureus (strain MRSA252)	139
O54281	MECI_STASR	reviewed	Methicillin resistance regulatory protein MecI	mecI	Staphylococcus sciuri subsp. rodentium	123
P75830	MACA_ECOLI	reviewed	Macrolide export protein MacA	macA ybjY b0878 JW0862	Escherichia coli (strain K12)	371
A1K323	MACB_AZOSB	reviewed	Macrolide export ATP-binding/permease protein MacB (EC 3.6.3.-)	macB azo0611	Azoarcus sp. (strain BH72)	656
Q5HVG3	MACB_CAMJR	reviewed	Macrolide export ATP-binding/permease protein MacB (EC 3.6.3.-)	macB CJE0710	Campylobacter jejuni (strain RM1221)	641
P14488	BLAB_BACCE	reviewed	Metallo-beta-lactamase type 2 (EC 3.5.2.6) (B2 metallo-beta-lactamase) (Beta-lactamase II) (Cephalosporinase) (Metallo-beta-lactamase type II) (Metallothioprotein beta-lactamase II) (Penicillinase) (Zinc-requiring beta-lactamase II)		Bacillus cereus	256
P30180	AACC7_STRRY	reviewed	Aminoglycoside N(3)-acetyltransferase VII (EC 2.3.1.81) (ACC(3)-VII) (Aminocyclitol 3-N-acetyltransferase type VII)	aacC7	Streptomyces rimosus subsp. paromomycinus	288
C3KAD3	ARNC_PSEFS	reviewed	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase (EC 2.4.2.53) (Undecaprenyl-phosphate Ara4FN transferase) (Ara4FN transferase)	arnC PFLU_3042	Pseudomonas fluorescens (strain SBW25)	341
P31141	CMLR_STRLI	reviewed	Chloramphenicol resistance protein	cmlR	Streptomyces lividans	392
P00383	DYR21_ECOLX	reviewed	Dihydrofolate reductase type 2 (EC 1.5.1.3) (Dihydrofolate reductase type II)		Escherichia coli	78
P13955	DYRA_STAAU	reviewed	Dihydrofolate reductase type 1 from Tn4003 (EC 1.5.1.3)	dfrA	Staphylococcus aureus	161
P52067	FSR_ECOLI	reviewed	Fosmidomycin resistance protein	fsr b0479 JW0468	Escherichia coli (strain K12)	406
Q4L482	GRAS_STAHJ	reviewed	Sensor histidine kinase GraS (EC 2.7.13.3) (Glycopeptide resistance-associated protein S)	graS SH2234	Staphylococcus haemolyticus (strain JCSC1435)	344
Q01515	AAC3_SERMA	reviewed	Aminoglycoside N(3)-acetyltransferase III (EC 2.3.1.81) (ACC(3)-III) (Aminocyclitol 3-N-acetyltransferase type III) (Gentamicin-(3)-N-acetyl-transferase)	aac3-Vb	Serratia marcescens	269
Q7UC63	ARNC_SHIFL	reviewed	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase (EC 2.4.2.53) (Undecaprenyl-phosphate Ara4FN transferase) (Ara4FN transferase)	arnC SF2333 S2466	Shigella flexneri	322
B1IXT1	ARND_ECOLC	reviewed	Probable 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD (EC 3.5.1.n3)	arnD EcolC_1393	Escherichia coli (strain ATCC 8739 / DSM 1576 / Crooks)	296
B7MXT7	ARND_ECO81	reviewed	Probable 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD (EC 3.5.1.n3)	arnD ECED1_2722	Escherichia coli O81 (strain ED1a)	296
P26826	CAT2_CLOPF	reviewed	Chloramphenicol acetyltransferase (CAT) (EC 2.3.1.28)	catP	Clostridium perfringens	207
Q88QQ4	ANMK_PSEPK	reviewed	Anhydro-N-acetylmuramic acid kinase (EC 2.7.1.170) (AnhMurNAc kinase)	anmK PP_0434	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / NCIMB 11950 / KT2440)	363
P43071	CDR1_CANAX	reviewed	Multidrug resistance protein CDR1	CDR1	Candida albicans (Yeast)	1501
B2VBI8	ARND_ERWT9	reviewed	Probable 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD (EC 3.5.1.n3)	arnD ETA_23800	Erwinia tasmaniensis (strain DSM 17950 / CIP 109463 / Et1/99)	296
Q8CXK5	FOSB_OCEIH	reviewed	Metallothiol transferase FosB (EC 2.5.1.-) (Fosfomycin resistance protein)	fosB OB0825	Oceanobacillus iheyensis (strain DSM 14371 / CIP 107618 / JCM 11309 / KCTC 3954 / HTE831)	139
P0AEK5	FABI_ECO57	reviewed	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI (ENR) (EC 1.3.1.9) (NADH-dependent enoyl-ACP reductase)	fabI Z2512 ECs1861	Escherichia coli O157:H7	262
A0LM36	MACB_SYNFM	reviewed	Macrolide export ATP-binding/permease protein MacB (EC 3.6.3.-)	macB Sfum_2810	Syntrophobacter fumaroxidans (strain DSM 10017 / MPOB)	715
A6QEW8	GRAR_STAAE	reviewed	Response regulator protein GraR (Glycopeptide resistance-associated protein R)	graR NWMN_0628	Staphylococcus aureus (strain Newman)	224
P9WNL6	EMBB_MYCTO	reviewed	Probable arabinosyltransferase B (EC 2.4.2.-)	embB MT3902	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	1098
P07287	ERME_SACEN	reviewed	rRNA adenine N-6-methyltransferase (NMT) (EC 2.1.1.184) (Erythromycin resistance protein) (Macrolide-lincosamide-streptogramin B resistance protein)	ermE SACE_0733	Saccharopolyspora erythraea (strain ATCC 11635 / DSM 40517 / JCM 4748 / NBRC 13426 / NCIMB 8594 / NRRL 2338)	381
Q03058	CAT_STRAG	reviewed	Chloramphenicol acetyltransferase (CAT) (EC 2.3.1.28)	cat	Streptococcus agalactiae	215
P06555	BLAI_BACLI	reviewed	Penicillinase repressor (Beta-lactamase repressor protein) (Regulatory protein BlaI)	blaI penI	Bacillus licheniformis	128
Q06316	BLAC_AMYLA	reviewed	Beta-lactamase (EC 3.5.2.6) (Penicillinase)	bla	Amycolatopsis lactamdurans (Nocardia lactamdurans)	302
Q7A2T0	FMTA_STAAM	reviewed	Protein FmtA	fmtA fmt SAV1057	Staphylococcus aureus (strain Mu50 / ATCC 700699)	397
Q6GAF6	FMTA_STAAS	reviewed	Protein FmtA	fmtA fmt SAS0992	Staphylococcus aureus (strain MSSA476)	397
Q2G0D9	GRAS_STAA8	reviewed	Sensor histidine kinase GraS (EC 2.7.13.3) (Glycopeptide resistance-associated protein S)	graS SAOUHSC_00666	Staphylococcus aureus (strain NCTC 8325)	346
A5IQL3	GRAS_STAA9	reviewed	Sensor histidine kinase GraS (EC 2.7.13.3) (Glycopeptide resistance-associated protein S)	graS SaurJH9_0683	Staphylococcus aureus (strain JH9)	346
P9WNL5	EMBC_MYCTU	reviewed	Probable arabinosyltransferase C (EC 2.4.2.-)	embC Rv3793 MTCY13D12.27	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	1094
Q50394	EMBA_MYCSM	reviewed	Probable arabinosyltransferase A (EC 2.4.2.-)	embA	Mycobacterium smegmatis	1092
P9WNL8	EMBA_MYCTO	reviewed	Probable arabinosyltransferase A (EC 2.4.2.-)	embA MT3901	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	1094
Q5HI09	GRAR_STAAC	reviewed	Response regulator protein GraR (Glycopeptide resistance-associated protein R)	graR SACOL0716	Staphylococcus aureus (strain COL)	224
P9WNL9	EMBA_MYCTU	reviewed	Probable arabinosyltransferase A (EC 2.4.2.-)	embA Rv3794 MTCY13D12.28	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	1094
P52664	BLAB_PROVU	reviewed	Beta-lactamase (EC 3.5.2.6) (Cefuroximase)	blaB cumA	Proteus vulgaris	300
Q5YXD6	BLAC_NOCFA	reviewed	Beta-lactamase FAR-1 (EC 3.5.2.6)	bla far1 NFA_23080	Nocardia farcinica (strain IFM 10152)	313
P0A5N1	AAC2_MYCBO	reviewed	Aminoglycoside 2'-N-acetyltransferase (EC 2.3.1.-) (AAC(2')-Ic)	aac BQ2027_MB0268C	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	181
A7FHH5	ARND_YERP3	reviewed	Probable 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD (EC 3.5.1.n3)	arnD YpsIP31758_1728	Yersinia pseudotuberculosis serotype O:1b (strain IP 31758)	301
Q5HMP3	AACA_STAEQ	reviewed	Bifunctional AAC/APH [Includes: 6'-aminoglycoside N-acetyltransferase (EC 2.3.1.-) (AAC(6')); Aminoglycoside 2''-phosphotransferase (2''-aminoglycoside phosphotransferase) (EC 2.7.1.190) (APH(2''))]	aacA-aphD SERP1585	Staphylococcus epidermidis (strain ATCC 35984 / RP62A)	479
B4TPI0	ARNB_SALSV	reviewed	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.87) (UDP-(beta-L-threo-pentapyranosyl-4''-ulose diphosphate) aminotransferase) (UDP-Ara4O aminotransferase) (UDP-4-amino-4-deoxy-L-arabinose aminotransferase)	arnB SeSA_A2525	Salmonella schwarzengrund (strain CVM19633)	379
P24735	AMPC_PSEAE	reviewed	Beta-lactamase (EC 3.5.2.6) (Cephalosporinase)	ampC PA4110	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	397
A4SQX0	ARND_AERS4	reviewed	Probable 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD (EC 3.5.1.n3)	arnD ASA_3310	Aeromonas salmonicida (strain A449)	299
Q98GG1	FOSX_RHILO	reviewed	Fosfomycin resistance protein FosX	fosX mlr3345	Mesorhizobium japonicum (strain LMG 29417 / CECT 9101 / MAFF 303099) (Mesorhizobium loti (strain MAFF 303099))	139
P49417	CAT_VIBAN	reviewed	Chloramphenicol acetyltransferase (CAT) (EC 2.3.1.28)	cat	Vibrio anguillarum (Listonella anguillarum)	216
E1ANH6	BLC97_ECOLX	reviewed	Beta-lactamase CTX-M-97 (EC 3.5.2.6)	bla	Escherichia coli	291
A9R092	ARND_YERPG	reviewed	Probable 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD (EC 3.5.1.n3)	arnD YpAngola_A2609	Yersinia pestis bv. Antiqua (strain Angola)	301
B1X8W7	ARNC_ECODH	reviewed	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase (EC 2.4.2.53) (Undecaprenyl-phosphate Ara4FN transferase) (Ara4FN transferase)	arnC ECDH10B_2414	Escherichia coli (strain K12 / DH10B)	322
Q9FBG4	CFR_STASC	reviewed	Ribosomal RNA large subunit methyltransferase Cfr (EC 2.1.1.224) (23S rRNA (adenine(2503)-C(8))-methyltransferase) (23S rRNA m8A2503 methyltransferase)	cfr	Staphylococcus sciuri	349
P22615	CAT2_ECOLX	reviewed	Chloramphenicol acetyltransferase 2 (EC 2.3.1.28) (Chloramphenicol acetyltransferase II) (CAT-II)	cmlA	Escherichia coli	213
B5FNU0	ARND_SALDC	reviewed	Probable 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD (EC 3.5.1.n3)	arnD SeD_A2644	Salmonella dublin (strain CT_02021853)	299
P32071	CYHR_CANMA	reviewed	Cycloheximide resistance protein	CYHR	Candida maltosa (Yeast)	552
P9WG21	DRRC_MYCTU	reviewed	Probable doxorubicin resistance ABC transporter permease protein DrrC	drrC Rv2938	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	276
A9R4E0	MDFA_YERPG	reviewed	Multidrug transporter MdfA	mdfA YpAngola_A3760	Yersinia pestis bv. Antiqua (strain Angola)	409
P0AE07	ACRA_ECO57	reviewed	Multidrug efflux pump subunit AcrA (AcrAB-TolC multidrug efflux pump subunit AcrA) (Acriflavine resistance protein A)	acrA Z0578 ECs0516	Escherichia coli O157:H7	397
P14171	BLAC_RHOCA	reviewed	Beta-lactamase (EC 3.5.2.6) (Penicillinase)		Rhodobacter capsulatus (Rhodopseudomonas capsulata)	293
Q2NRV5	ARNB_SODGM	reviewed	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.87) (UDP-(beta-L-threo-pentapyranosyl-4''-ulose diphosphate) aminotransferase) (UDP-Ara4O aminotransferase) (UDP-4-amino-4-deoxy-L-arabinose aminotransferase)	arnB SG1845	Sodalis glossinidius (strain morsitans)	379
I6Y0R5	FOLC_MYCTU	reviewed	Dihydrofolate synthase/folylpolyglutamate synthase (DHFS / FPGS) (EC 6.3.2.12) (EC 6.3.2.17) (Folylpoly-gamma-glutamate synthetase) (Tetrahydrofolylpolyglutamate synthase)	folC Rv2447c LH57_13380	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	487
P13956	ERM_BACIU	reviewed	rRNA adenine N-6-methyltransferase (EC 2.1.1.184) (Erythromycin resistance protein) (Macrolide-lincosamide-streptogramin B resistance protein)	ermC'	Bacillus subtilis	244
P45439	ERMS_STRFR	reviewed	rRNA adenine N-6-methyltransferase (EC 2.1.1.184) (Erythromycin resistance protein) (Macrolide-lincosamide-streptogramin B resistance protein)	ermSF tlrA	Streptomyces fradiae (Streptomyces roseoflavus)	319
A1U0A9	MACB_MARHV	reviewed	Macrolide export ATP-binding/permease protein MacB (EC 3.6.3.-)	macB Maqu_1340	Marinobacter hydrocarbonoclasticus (strain ATCC 700491 / DSM 11845 / VT8)	644
Q57R58	MACB_SALCH	reviewed	Macrolide export ATP-binding/permease protein MacB (EC 3.6.3.-)	macB SCH_0897	Salmonella choleraesuis (strain SC-B67)	648
P0A0B0	MECR_STAAN	reviewed	Methicillin resistance mecR1 protein	mecR1 mecR SA0039	Staphylococcus aureus (strain N315)	585
P45123	BCR_HAEIN	reviewed	Bicyclomycin resistance protein homolog	bcr HI_1242	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	398
Q1C740	ARNB_YERPA	reviewed	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.87) (UDP-(beta-L-threo-pentapyranosyl-4''-ulose diphosphate) aminotransferase) (UDP-Ara4O aminotransferase) (UDP-4-amino-4-deoxy-L-arabinose aminotransferase)	arnB YPA_1766	Yersinia pestis bv. Antiqua (strain Antiqua)	384
A0KGY7	ARNC_AERHH	reviewed	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase (EC 2.4.2.53) (Undecaprenyl-phosphate Ara4FN transferase) (Ara4FN transferase)	arnC AHA_0991	Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / JCM 1027 / KCTC 2358 / NCIMB 9240)	326
B7MG23	ARND_ECO45	reviewed	Probable 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD (EC 3.5.1.n3)	arnD ECS88_2405	Escherichia coli O45:K1 (strain S88 / ExPEC)	296
Q2FIY0	GRAR_STAA3	reviewed	Response regulator protein GraR (Glycopeptide resistance-associated protein R)	graR SAUSA300_0645	Staphylococcus aureus (strain USA300)	224
P64177	MACA_SHIFL	reviewed	Macrolide export protein MacA	macA SF0838 S0878	Shigella flexneri	371
P29809	AACC8_STRFR	reviewed	Aminoglycoside N(3)-acetyltransferase VIII (EC 2.3.1.81) (ACC(3)-VIII) (Aminocyclitol 3-N-acetyltransferase type VIII)	aacC8	Streptomyces fradiae (Streptomyces roseoflavus)	286
Q57M56	ARNC_SALCH	reviewed	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase (EC 2.4.2.53) (Undecaprenyl-phosphate Ara4FN transferase) (Ara4FN transferase)	arnC SCH_2300	Salmonella choleraesuis (strain SC-B67)	327
A7GNY8	FOSB_BACCN	reviewed	Metallothiol transferase FosB (EC 2.5.1.-) (Fosfomycin resistance protein)	fosB Bcer98_1533	Bacillus cytotoxicus (strain DSM 22905 / CIP 110041 / 391-98 / NVH 391-98)	139
P60865	FOSB_BACCE	reviewed	Metallothiol transferase FosB (EC 2.5.1.-) (Fosfomycin resistance protein)	fosB	Bacillus cereus	138
Q1I966	MACB1_PSEE4	reviewed	Macrolide export ATP-binding/permease protein MacB 1 (EC 3.6.3.-)	macB1 PSEEN3042	Pseudomonas entomophila (strain L48)	667
Q3KF57	MACB1_PSEPF	reviewed	Macrolide export ATP-binding/permease protein MacB 1 (EC 3.6.3.-)	macB1 Pfl01_1856	Pseudomonas fluorescens (strain Pf0-1)	657
Q0PAR0	MACB_CAMJE	reviewed	Macrolide export ATP-binding/permease protein MacB (EC 3.6.3.-)	macB Cj0607	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	641
Q65TH4	MACB_MANSM	reviewed	Macrolide export ATP-binding/permease protein MacB (EC 3.6.3.-)	macB MS1129	Mannheimia succiniciproducens (strain MBEL55E)	643
P06548	BLA3_BACCE	reviewed	Beta-lactamase 3 (EC 3.5.2.6) (Beta-lactamase III)	blaZ	Bacillus cereus	316
P10425	BLA2_BAC17	reviewed	Metallo-beta-lactamase type 2 (EC 3.5.2.6) (B2 metallo-beta-lactamase) (Beta-lactamase II) (Cephalosporinase) (Metallo-beta-lactamase type II) (Metallothioprotein beta-lactamase II) (Penicillinase) (Zinc-requiring beta-lactamase II)		Bacillus sp. (strain 170)	257
A7FHH2	ARNB_YERP3	reviewed	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.87) (UDP-(beta-L-threo-pentapyranosyl-4''-ulose diphosphate) aminotransferase) (UDP-Ara4O aminotransferase) (UDP-4-amino-4-deoxy-L-arabinose aminotransferase)	arnB YpsIP31758_1723	Yersinia pseudotuberculosis serotype O:1b (strain IP 31758)	384
P00382	DYR1_ECOLX	reviewed	Dihydrofolate reductase type 1 (EC 1.5.1.3) (Dihydrofolate reductase type I) (Trimethoprim resistance protein)	dhfrI	Escherichia coli	157
Q8Y6I2	FOSX_LISMO	reviewed	Fosfomycin resistance protein FosX	fosX lmo1702	Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e)	133
P71485	EMBA_MYCAV	reviewed	Probable arabinosyltransferase A (EC 2.4.2.-)	embA	Mycobacterium avium	1108
Q99VW2	GRAR_STAAN	reviewed	Response regulator protein GraR (Glycopeptide resistance-associated protein R)	graR SA0614	Staphylococcus aureus (strain N315)	224
A8Z181	GRAR_STAAT	reviewed	Response regulator protein GraR (Glycopeptide resistance-associated protein R)	graR USA300HOU_0680	Staphylococcus aureus (strain USA300 / TCH1516)	224
Q2FIX9	GRAS_STAA3	reviewed	Sensor histidine kinase GraS (EC 2.7.13.3) (Glycopeptide resistance-associated protein S)	graS SAUSA300_0646	Staphylococcus aureus (strain USA300)	346
Q5HI08	GRAS_STAAC	reviewed	Sensor histidine kinase GraS (EC 2.7.13.3) (Glycopeptide resistance-associated protein S)	graS SACOL0717	Staphylococcus aureus (strain COL)	346
P0AEY8	MDFA_ECOLI	reviewed	Multidrug transporter MdfA (Chloramphenicol resistance pump Cmr)	mdfA cmlA cmr b0842 JW0826	Escherichia coli (strain K12)	410
Q323U7	MDFA_SHIBS	reviewed	Multidrug transporter MdfA	mdfA cmr SBO_0738	Shigella boydii serotype 4 (strain Sb227)	410
Q3B5J7	MACB_CHLL7	reviewed	Macrolide export ATP-binding/permease protein MacB (EC 3.6.3.-)	macB Plut_0496	Chlorobium luteolum (strain DSM 273 / 2530) (Pelodictyon luteolum)	664
P96465	BLA2_STEMA	reviewed	Beta-lactamase L2 (EC 3.5.2.6) (Penicillinase)		Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	303
P94967	ALR_MYCSM	reviewed	Alanine racemase (EC 5.1.1.1)	alr alrA	Mycobacterium smegmatis	389
P0AE04	AADB_ECOLX	reviewed	2''-aminoglycoside nucleotidyltransferase (EC 2.7.7.46) (AAD(2'')) (Gentamicin 2''-nucleotidyltransferase) (Gentamicin resistance protein)	aadB	Escherichia coli	177
Q7N3Q6	ARNC_PHOLL	reviewed	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase (EC 2.4.2.53) (Polymyxin resistance protein PmrF) (Undecaprenyl-phosphate Ara4FN transferase) (Ara4FN transferase)	arnC pbgP pmrF plu2659	Photorhabdus luminescens subsp. laumondii (strain DSM 15139 / CIP 105565 / TT01)	325
A6TF99	ARNC_KLEP7	reviewed	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase (EC 2.4.2.53) (Undecaprenyl-phosphate Ara4FN transferase) (Ara4FN transferase)	arnC KPN78578_38090 KPN_03846	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)	327
Q81EF2	FOSB_BACCR	reviewed	Metallothiol transferase FosB (EC 2.5.1.-) (Fosfomycin resistance protein)	fosB BC_2027	Bacillus cereus (strain ATCC 14579 / DSM 31 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NRRL B-3711)	138
P06572	ERMM_STAEP	reviewed	rRNA adenine N-6-methyltransferase (EC 2.1.1.184) (Erythromycin resistance protein) (Macrolide-lincosamide-streptogramin B resistance protein)	ermM	Staphylococcus epidermidis	244
P10337	ERMF_BACFG	reviewed	rRNA adenine N-6-methyltransferase (EC 2.1.1.-) (Erythromycin resistance protein) (Macrolide-lincosamide-streptogramin B resistance protein)	ermF	Bacteroides fragilis	266
Q49VC5	MEPA_STAS1	reviewed	Multidrug export protein MepA	mepA SSP2140	Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM 20229 / NCIMB 8711 / NCTC 7292 / S-41)	451
A5I5U3	CFR_CLOBH	reviewed	Ribosomal RNA large subunit methyltransferase Cfr (EC 2.1.1.224) (23S rRNA (adenine(2503)-C(8))-methyltransferase) (23S rRNA m8A2503 methyltransferase)	cfr CBO2857 CLC_2734	Clostridium botulinum (strain Hall / ATCC 3502 / NCTC 13319 / Type A)	344
P12833	DYR3_SALTM	reviewed	Dihydrofolate reductase type 3 (EC 1.5.1.3) (Dihydrofolate reductase type III)	dhfrIII	Salmonella typhimurium	162
P45272	HMRM_HAEIN	reviewed	Multidrug resistance protein HmrM (Multidrug-efflux transporter) (Na(+)/drug antiporter)	hmrM norM HI_1612	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	464
A0A0R6L508	MCR1_ECOLX	reviewed	Probable phosphatidylethanolamine transferase Mcr-1 (EC 2.7.-.-) (Polymyxin resistance protein MCR-1)	mcr1 mcr-1 APZ14_31440	Escherichia coli	541
P26840	MATA_LYSSH	reviewed	Probable macrolide acetyltransferase (EC 2.3.1.-) (Fragment)		Lysinibacillus sphaericus (Bacillus sphaericus)	180
P43485	MCRA_STRLA	reviewed	Mitomycin radical oxidase (EC 1.5.3.-)	mcrA	Streptomyces lavendulae	448
D0JKF6	MDFA_YERPD	reviewed	Multidrug transporter MdfA	mdfA YPD4_3562	Yersinia pestis (strain D106004)	409
P9WGR1	INHA_MYCTU	reviewed	Enoyl-[acyl-carrier-protein] reductase [NADH] (ENR) (Enoyl-ACP reductase) (EC 1.3.1.9) (FAS-II enoyl-ACP reductase) (NADH-dependent 2-trans-enoyl-ACP reductase)	inhA Rv1484 MTCY277.05	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	269
P41820	BFR1_SCHPO	reviewed	Brefeldin A resistance protein	bfr1 hba2 SPCC18B5.01c SPCPJ732.04c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	1530
Q2YVH4	MEPA_STAAB	reviewed	Multidrug export protein MepA	mepA SAB0284	Staphylococcus aureus (strain bovine RF122 / ET3-1)	451
